batsman_id,batsman_name,bowler_id,bowler_name,comm_text,dismissal_type,inns,is_dismissal,match,over_ball,runs,series
44828,Faf du Plessis,625371,Hardik Pandya,"edged but in the gap for four. Full outside off, du Plessis drives, gets a thick outside edge which flies in the gap at gully. The third slip has moved to cover so that area is vacant",,1.0,False,1122276,27.1,4,18065
44828,Faf du Plessis,625371,Hardik Pandya,"full and wide outside off, no stroke.",,1.0,False,1122276,27.2,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"swing has stopped but seam hasn't. Full outside off, drawing du Plessis forward but the ball moves away late off the seam, beats the bat",,1.0,False,1122276,27.3,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"132 kph, full around off, driven to mid-on. Nice length",,1.0,False,1122276,27.4,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"132 kph, full on off, blocked to cover. Skewed away",,1.0,False,1122276,27.5,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"driven through mid-on for four. Just a push from du Plessis. Superb timing. He rarely ever over-hits the ball, relies on his timing. Delectable",,1.0,False,1122276,27.6,4,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"good length outside off, 136 kph, carved off the open face towards point for one",,1.0,False,1122276,28.1,1,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"full outside off, defended in front of point. Massive holes",,1.0,False,1122276,28.2,1,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"good leave. Back of a length outside off, de Villiers watchfully lets it go",,1.0,False,1122276,28.3,0,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"full and wide outside off, no stroke offered, very respectful of that line",,1.0,False,1122276,28.4,0,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"good length but far too wide outside off again, left alone",,1.0,False,1122276,28.5,0,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"and again. 139 kph outside off and de Villiers ain't flirting, left alone",,1.0,False,1122276,28.6,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"132 kph, fullish delivery but the line is too wide to draw a stroke. Left alone. A battle of patience",,1.0,False,1122276,29.1,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"that one seamed away. Good length delivery outside off, the ball gets big on du Plessis but it's wide outside off, so left alone",,1.0,False,1122276,29.2,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"a yorker outside off, jammed out back to the bowler",,1.0,False,1122276,29.3,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"good length outside off, defended into the off side, 132 kph",,1.0,False,1122276,29.4,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"135 kph, full delivery outside off, draws du Plessis forward but some seam movement takes it past the outside edge. Occasionally, these keep coming",,1.0,False,1122276,29.5,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"full and wide outside off, carved away to the sweeper cover for a run",,1.0,False,1122276,29.6,1,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"another beauty. Full delivery outside off, pitches and seams away, <strong>beats the outside edge again</strong>",,1.0,False,1122276,30.1,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"left alone. A tad wider outside off, du Plessis lets it go",,1.0,False,1122276,30.2,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"good length outside off, 138 kph, comes back in, left again",,1.0,False,1122276,30.3,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"strays down leg, Saha appeals and<strong> India review as</strong> the umpire says no. 'Do awaz aaya,' says Saha (there were two sounds). But it seems like <strong>Bumrah has overstepped</strong>, is there anything behind? Don't think so. No-ball. India don't lose their review. The bat was nowhere near the ball, so a review saved",,1.0,False,1122276,30.3,1,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"shot of second slip. Full and wide outside off, off the outside edge to second slip, to Kohli",,1.0,False,1122276,30.4,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"good length outside off, left alone",,1.0,False,1122276,30.5,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"good length outside off, no stroke offered",,1.0,False,1122276,30.6,0,18065
44936,AB de Villiers,625371,Hardik Pandya,"on a length around off, de Villiers tries to work the ball through the leg side, but can only work the ball into his body",,1.0,False,1122276,31.1,0,18065
44936,AB de Villiers,625371,Hardik Pandya,"full delivery outside off, defended confidently",,1.0,False,1122276,31.2,0,18065
44936,AB de Villiers,625371,Hardik Pandya,"full outside off, opens the bat face, lets the ball come onto him, glided off the open face to backward point",,1.0,False,1122276,31.3,1,18065
44828,Faf du Plessis,625371,Hardik Pandya,"fullish on middle and leg, clipped into the gap at midwicket for one",,1.0,False,1122276,31.4,1,18065
44936,AB de Villiers,625371,Hardik Pandya,"full and straight, broad bat comes down to block. Easily behind the line",,1.0,False,1122276,31.5,0,18065
44936,AB de Villiers,625371,Hardik Pandya,"134 kph, good length outside off, played into the cover region",,1.0,False,1122276,31.6,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"good length outside off, left alone",,1.0,False,1122276,32.1,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"good length outside off, 137 kph, left alone again",,1.0,False,1122276,32.2,0,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"good single. Full outside off, pushed to mid-off, du Plessis calls immediately and clearly. Easy run",,1.0,False,1122276,32.3,1,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"fullish around off, a thick inside edge rolls across to deep backward square leg for two.",,1.0,False,1122276,32.4,2,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"full outside off, driven away to cover. Lost one hand on the bat handle",,1.0,False,1122276,32.5,0,18065
44936,AB de Villiers,625383,Jasprit Bumrah,"goes through him! 140 kph, massive wicket. <strong>Bumrah's maiden Test wicket is de Villiers</strong>. Full delivery outside off, de Villiers drives but that seam movement again, takes the inside edge and hits off stump. Throws his head back as he heard the stumps disturbed.",bowled,1.0,True,1122276,32.6,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"full and wide outside off, left alone",,1.0,False,1122276,33.1,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"too short but Faf picks out square leg. Shortish delivery outside off, du Plessis stays back and nails a pull but picks out square leg",,1.0,False,1122276,33.2,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"overpitched and wide outside off, du Plessis lets it go. Thought of driving, bailed out",,1.0,False,1122276,33.3,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"full outside off, du Plessis gets forward to defend",,1.0,False,1122276,33.4,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"good length outside off, moves away slightly, defended to cover",,1.0,False,1122276,33.5,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"a maiden from Pandya. Full around off, on-driven really nicely but to mid-on",,1.0,False,1122276,33.6,0,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"wow, superb delivery. Good length outside off, and the ball seams away late to beat the bat. Bounces too. Play that first ball",,1.0,False,1122276,34.1,0,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"into the gap at midwicket for some runs. Full on middle and leg, de Kock flicks into the gap. His bottom hand is so strong",,1.0,False,1122276,34.2,3,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"<strong>du Plessis' fifty</strong>. Captain's innings. Took his time early and now crucial to this innings, maybe match. Short and wide outside off, du Plessis cuts into the gap at backward point for four",,1.0,False,1122276,34.3,4,18065
44828,Faf du Plessis,625383,Jasprit Bumrah,"overpitched and straight around off, worked with soft hands to mid-on for one. Under-rated single, excellent batting",,1.0,False,1122276,34.4,1,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"full outside off, defended back",,1.0,False,1122276,34.5,0,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"nice line, just around off, on a length again, played back confidently",,1.0,False,1122276,34.6,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"into the gap at midwicket. These players' bottom-handed power is soooooo strong nowadays. Just around off, du Plessis just pushes at the ball through the line. That ball flies through midwicket",,1.0,False,1122276,35.1,4,18065
44828,Faf du Plessis,625371,Hardik Pandya,and again. This is wrist and bottom hand. Awesome innings so far. On the pads and du Plessis flicks away through midwicket. It has been a problem for Pandya to keep the runs down,,1.0,False,1122276,35.2,4,18065
44828,Faf du Plessis,625371,Hardik Pandya,"big appeal, no says umpire Kettleborough. Full delivery outside off, jags back in after pitching, like the de Villiers dismissal, but du Plessis gets forward. It hits him on the front pad, in front of off. <strong>India review</strong>. First impression was outside the line but HawkEye says in line. That is umpire's call, clipping the top of off. Did the umpire say outside the line or height? Doesn't matter",,1.0,False,1122276,35.3,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"full and wide, left alone",,1.0,False,1122276,35.4,0,18065
44828,Faf du Plessis,625371,Hardik Pandya,"out this time, no doubt. Du Plessis has nicked off two balls later and SA are in big trouble! Good length outside off, keeps a tad low too. Du Plessis cuts, but is a tad late on the shot. Toe-end to the keeper. Kohli sends off du Plessis with some ecstatic celebrations",caught,1.0,True,1122276,35.5,0,18065
46945,Vernon Philander,625371,Hardik Pandya,left alone outside off,,1.0,False,1122276,35.6,0,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"good length around off, defended, but that bottom hand takes it to square leg",,1.0,False,1122276,36.1,0,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"yep, yep. Lovely, delectable stroke-making. Overpitched and de Kock drives straight, on-driven through mid-on with nonchalant ease",,1.0,False,1122276,36.2,4,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"four more. Good length outside off, carved to backward point for four. It is really in de Kock's areas. India need to tighten it up, fourth, maybe fifth-stump line",,1.0,False,1122276,36.3,4,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"four more! Runs leaking. Overpitched outside off, de Kock caresses a drive through cover this time. No fuss, no worry, just timed. Massive gap",,1.0,False,1122276,36.4,4,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"141 kph, around off, looks to work the ball into the leg side but can't. Into the off side it goes",,1.0,False,1122276,36.5,0,18065
379143,Quinton de Kock,625383,Jasprit Bumrah,"138 kph, on the pads, worked down to fine leg",,1.0,False,1122276,36.6,1,18065
379143,Quinton de Kock,625371,Hardik Pandya,"full delivery outside off, driven into the off side",,1.0,False,1122276,37.1,0,18065
379143,Quinton de Kock,625371,Hardik Pandya,"good length around off, de Kock turns the bat face too early, struck on the body",,1.0,False,1122276,37.2,0,18065
379143,Quinton de Kock,625371,Hardik Pandya,"that's a poor delivery, short and wide, slashed to the deep point fielder",,1.0,False,1122276,37.3,1,18065
46945,Vernon Philander,625371,Hardik Pandya,"full down leg, Philander misses a flick, struck on the pad, sliding down",,1.0,False,1122276,37.4,0,18065
46945,Vernon Philander,625371,Hardik Pandya,"on a length around off, inside-edged to square leg",,1.0,False,1122276,37.5,0,18065
46945,Vernon Philander,625371,Hardik Pandya,"full delivery outside off, Philander beaten on the outside edge. Just need to accept it and move on",,1.0,False,1122276,37.6,0,18065
379143,Quinton de Kock,326016,Bhuvneshwar Kumar,"full delivery outside off, driven to mid-off",,1.0,False,1122276,38.1,0,18065
379143,Quinton de Kock,326016,Bhuvneshwar Kumar,"full and wide outside off, under-edged to the slip cordon",,1.0,False,1122276,38.2,0,18065
379143,Quinton de Kock,326016,Bhuvneshwar Kumar,"full around off, shovelled to mid-on with that bottom hand again",,1.0,False,1122276,38.3,0,18065
379143,Quinton de Kock,326016,Bhuvneshwar Kumar,"nicely done. Fullish outside off, he opens the bat face, lets it come to him before gliding it away through third man. Seems weird to say this on the first afternoon, but vital runs",,1.0,False,1122276,38.4,4,18065
379143,Quinton de Kock,326016,Bhuvneshwar Kumar,"full outside off, left alone",,1.0,False,1122276,38.5,0,18065
379143,Quinton de Kock,326016,Bhuvneshwar Kumar,"137 kph, he's onto 25 off 19. Full outside off, de Kock leans into a drive and caresses a drive through cover. Finds the gap with so much ease",,1.0,False,1122276,38.6,4,18065
46945,Vernon Philander,625371,Hardik Pandya,"lovely flowing straight drive from Big Vern. Overpitched ball just outside off, driven firmly past mid-off",,1.0,False,1122276,39.1,4,18065
46945,Vernon Philander,625371,Hardik Pandya,"good length and in the corridor, shows his off stump as he leaves this",,1.0,False,1122276,39.2,0,18065
46945,Vernon Philander,625371,Hardik Pandya,"wow. These guys don't hit boundaries if they can't look gorgeous doing them. Full outside off, nice confident stride to get to it and a big flourish as he beats cover",,1.0,False,1122276,39.3,4,18065
